Left hand keypoints:
1102.112549 430.118073 0.642809
1044.345825 388.105957 0.609859
998.832703 372.351410 0.466294
998.832703 318.085754 0.310650
972.575134 346.093842 0.097908
977.826660 374.101929 0.680483
939.315552 351.345337 0.806870
914.808472 323.337280 0.742539
888.550903 291.828186 0.928007
1012.836731 367.099884 0.527736
970.824646 337.341309 0.589472
955.070068 319.836273 0.520274
930.562988 290.077667 0.684853
1040.844849 354.846375 0.589301
1002.333740 318.085754 0.702630
983.078186 276.073639 0.510476
963.822632 246.315048 0.702851
1072.353882 339.091827 0.604113
1042.595337 297.079681 0.843530
1019.838745 267.321106 0.710261
995.331726 241.063538 0.811737
