Left hand keypoints:
1148.484009 594.753235 0.277629
1104.167847 512.938660 0.488402
1066.669434 415.783813 0.595743
1121.212524 323.742371 0.743880
1191.095825 306.697662 0.585928
1087.123169 320.333435 0.341673
1082.009644 231.700958 0.563675
1078.600708 178.862366 0.466980
1080.305176 182.271301 0.031358
1122.916992 335.673676 0.467203
1146.779541 226.587540 0.652119
1151.892944 180.566833 0.365832
1238.821045 182.271301 0.041740
1167.233276 347.604980 0.457890
1213.253906 262.381439 0.675637
1225.185303 206.133896 0.660008
1233.707642 182.271301 0.122730
1204.731567 359.536255 0.482400
1216.662842 301.584259 0.263081
1204.731567 318.628967 0.090231
1197.913696 311.811096 0.061575
