Left hand keypoints:
1145.916748 966.072998 0.019305
1198.433472 1000.801819 0.015455
1191.657104 993.178406 0.011102
1195.892334 1013.507507 0.007785
1164.551758 1033.836548 0.002926
1198.433472 1012.660461 0.013872
1217.915527 1002.495911 0.007887
1219.609619 1004.190002 0.006167
1245.868042 1034.683594 0.004280
1194.198242 1014.354553 0.007163
1192.504150 1020.283813 0.003511
1195.892334 1019.436768 0.004359
1250.103149 1033.836548 0.003266
1195.045288 1014.354553 0.006901
1192.504150 1020.283813 0.004793
1195.892334 1019.436768 0.005679
1245.868042 1034.683594 0.005445
1198.433472 1012.660461 0.007683
1204.362793 1013.507507 0.008191
1197.586426 1018.589783 0.005577
1245.868042 1032.989502 0.004532
