Left hand keypoints:
1276.916016 622.579834 0.243182
1237.730469 428.610962 0.167329
1224.015503 428.610962 0.050521
1292.590332 158.230164 0.043011
1298.468140 162.148727 0.031418
1247.526855 283.624146 0.200976
1269.078979 224.845718 0.266516
1323.938843 158.230164 0.261798
1337.653809 162.148727 0.133770
1314.142456 303.216980 0.269046
1331.775879 207.212189 0.301071
1339.613037 162.148727 0.110136
1419.943604 162.148727 0.020825
1372.920776 324.769073 0.402175
1435.617798 211.130753 0.709734
1465.007080 158.230164 0.272528
1427.780762 162.148727 0.018841
1421.902832 350.239716 0.586128
1486.559082 287.542725 0.666628
1527.704102 242.479248 0.773505
1562.971069 195.456512 0.717213
