Left hand keypoints:
1145.038818 649.535156 0.161470
1170.541870 501.617584 0.056699
1049.827515 299.293518 0.019404
1061.729004 290.792511 0.017163
1100.833618 486.315765 0.011031
1080.431152 353.699982 0.040997
1105.934204 324.796570 0.068797
1100.833618 258.488678 0.090558
1073.630371 343.498779 0.053205
1131.437256 377.502838 0.018381
1088.932251 297.593323 0.024638
1107.634399 238.086243 0.020856
1073.630371 241.486649 0.010938
1061.729004 299.293518 0.008581
1099.133423 299.293518 0.015259
1087.231934 297.593323 0.011790
1075.330566 241.486649 0.010130
1060.028809 304.394135 0.008835
1275.954468 323.096344 0.020554
1309.958496 272.090302 0.023457
1075.330566 241.486649 0.006711
