Left hand keypoints:
1283.627197 625.459717 0.239923
1238.592163 415.949036 0.518503
1234.676025 308.256622 0.527190
1266.004761 227.976822 0.583265
1316.913940 157.487244 0.240913
1309.081787 296.508362 0.327070
1314.955933 198.606171 0.285658
1342.368530 157.487244 0.379789
1354.116821 161.403336 0.109733
1352.158691 312.172729 0.424217
1338.452393 210.354431 0.349715
1344.326538 159.445282 0.124498
1432.438477 161.403336 0.026119
1397.193726 333.711212 0.440045
1446.144775 214.270523 0.713812
1477.473511 157.487244 0.309588
1473.557495 161.403336 0.029077
1432.438477 353.291626 0.632584
1499.011963 292.592285 0.645854
1542.088989 247.557266 0.787711
1579.291870 206.438339 0.674407
