Left hand keypoints:
1115.392578 438.132690 0.693890
1060.651367 399.284088 0.519473
1016.505188 371.030548 0.692889
988.251648 328.650269 0.636192
988.251648 286.269958 0.462947
1021.802734 369.264709 0.480269
988.251648 328.650269 0.553655
961.763977 302.162567 0.601770
931.744568 272.143188 0.928823
1057.119629 353.372101 0.743136
1014.739319 296.865051 0.747118
984.719971 270.377350 0.704890
954.700562 236.826294 0.806246
1083.607300 339.245331 0.677281
1060.651367 275.674896 0.750025
1042.992798 242.123825 0.833339
1016.505188 205.041061 0.864854
1111.860840 323.352722 0.803814
1111.860840 265.079803 0.803407
1103.031616 229.762909 0.841165
1099.499878 197.977692 0.937687
