Left hand keypoints:
1278.085449 611.566528 0.218707
1229.488037 429.326538 0.536336
1227.463135 328.082092 0.544960
1231.512939 230.887405 0.781450
1261.886353 176.215408 0.419899
1296.309448 313.907867 0.648401
1282.135132 220.762970 0.621685
1284.160034 160.016296 0.651218
1276.060547 131.667847 0.164712
1359.080933 330.106964 0.697701
1391.479248 198.489182 0.728244
1417.802734 127.618073 0.615692
1555.495239 131.667847 0.090868
1405.653442 348.330963 0.651887
1478.549438 247.086517 0.819801
1523.096924 182.290070 0.692677
1563.594727 127.618073 0.536829
1442.101440 380.729187 0.765505
1519.047241 317.957642 0.699151
1563.594727 279.484741 0.817396
1604.092529 243.036743 0.822724
