Left hand keypoints:
1208.095093 515.664185 0.177842
1156.506714 445.770172 0.423320
1129.880493 359.234772 0.577931
1103.254150 274.363495 0.789850
1116.567261 207.797806 0.518040
1209.759277 315.967072 0.512785
1183.133057 262.714508 0.571448
1149.850220 217.782654 0.657948
1129.880493 174.514954 0.713824
1259.683594 327.616058 0.547113
1261.347656 271.035217 0.233753
1253.026978 202.805374 0.127406
1119.895630 151.216949 0.011294
1304.615479 339.265045 0.569744
1352.875610 222.775085 0.393740
1344.554810 216.118515 0.154599
1344.554810 191.156372 0.010705
1349.547241 355.906494 0.622397
1401.135742 287.676636 0.697665
1424.433716 237.752365 0.808518
1442.739258 184.499802 0.696665
