Left hand keypoints:
1203.398193 614.237793 0.127481
1146.996704 431.762451 0.222846
1127.090332 353.795715 0.533964
1115.478271 267.534637 0.805661
1137.043579 194.544495 0.616309
1219.986816 338.865906 0.430034
1210.033691 269.193512 0.553719
1178.515137 221.086365 0.573004
1143.678955 176.296967 0.437563
1261.458496 348.819122 0.379496
1271.411743 317.300629 0.064061
1155.291016 206.156570 0.024478
1297.953613 343.842499 0.022380
1301.271362 358.772308 0.198183
1306.247925 368.725525 0.033208
1321.177734 391.949646 0.012988
1299.612427 350.477966 0.021904
1346.060791 406.879456 0.172744
1422.368652 350.477966 0.096284
1463.840332 302.370850 0.066970
1488.723267 275.828979 0.046622
