Left hand keypoints:
1125.132080 451.278748 0.655251
1068.753906 414.905731 0.445268
1016.013123 393.081940 0.832021
966.909546 356.708923 0.806217
930.536560 311.242676 0.528892
1032.380981 376.714081 0.564441
990.552002 331.247833 0.695191
959.634949 307.605377 0.557185
930.536560 283.962921 0.669796
1061.479370 358.527588 0.735987
1023.287720 291.237518 0.849300
994.189331 249.408569 0.841240
966.909546 216.672867 0.864034
1090.577759 334.885132 0.727044
1074.209961 265.776428 0.761947
1057.842041 227.584763 0.844456
1037.836914 187.574463 0.814035
1119.676147 318.517273 0.822033
1119.676147 260.320465 0.831290
1117.857544 222.128815 0.835008
1106.945679 187.574463 0.937194
