Left hand keypoints:
1095.950073 430.164551 0.577384
1041.465088 396.111420 0.590582
997.196045 372.274200 0.514398
983.574768 316.086548 0.340625
976.764160 271.817474 0.288652
981.872131 391.003448 0.620126
947.818970 356.950317 0.840728
922.279114 328.005157 0.816612
895.036621 292.249359 0.857345
1015.925232 385.895477 0.477810
963.142883 350.139679 0.377490
956.332275 317.789215 0.456263
922.279114 288.844055 0.500211
1031.249146 370.571564 0.562546
997.196045 348.437012 0.301497
988.682739 295.654663 0.484511
968.250854 261.601532 0.645833
1063.599609 350.139679 0.612457
1031.249146 314.383881 0.561528
1002.304016 280.330750 0.385036
990.385376 273.520142 0.444789
