Left hand keypoints:
1107.562988 436.057587 0.590857
1058.764282 392.487366 0.697204
1015.194031 357.631165 0.741445
989.051941 312.318115 0.548847
966.395386 270.490692 0.416158
962.909790 395.972992 0.825959
921.082336 371.573639 0.882898
894.940186 340.203094 0.912742
868.798096 303.604095 0.872135
992.537537 395.972992 0.583390
964.652588 345.431519 0.459329
950.710083 308.832520 0.602890
926.310791 275.719147 0.711515
1020.422485 383.773315 0.478716
989.051941 343.688690 0.356391
980.337891 307.089691 0.527112
964.652588 263.519470 0.496862
1020.422485 357.631165 0.292422
1023.908081 348.917114 0.262146
1004.737183 317.546570 0.292170
978.595032 289.661621 0.180556
