Left hand keypoints:
1112.691406 441.447266 0.683828
1056.876343 399.163116 0.467872
1001.061279 394.089020 0.359048
995.987183 333.199860 0.132513
985.838989 279.076141 0.144032
992.604492 395.780396 0.562512
957.085754 367.027191 0.709735
933.406677 334.891235 0.739666
909.727539 299.372559 0.857442
1028.123169 385.632202 0.470967
977.382202 353.496246 0.591944
958.777161 328.125763 0.489905
940.172119 299.372559 0.362858
1045.036865 370.409912 0.609732
1016.283569 336.582581 0.356017
999.369934 299.372559 0.564986
977.382202 265.545227 0.684860
1077.172729 350.113525 0.699028
1043.345459 307.829376 0.847288
1017.974976 280.767517 0.741584
995.987183 260.471130 0.683957
