Left hand keypoints:
1109.995483 451.019684 0.624531
1052.892822 405.673370 0.487850
989.072083 395.596436 0.267658
995.790039 328.416718 0.160575
972.277161 284.749908 0.208306
982.354126 398.955414 0.474782
945.405273 380.480988 0.656193
921.892395 346.891144 0.746154
898.379456 309.942322 0.825994
1009.226013 392.237427 0.395983
968.918152 367.045044 0.476933
967.238647 336.814178 0.207173
958.841187 283.070435 0.173998
1036.097900 380.480988 0.541975
1009.226013 365.365570 0.356706
990.751587 313.301300 0.570857
972.277161 272.993469 0.555131
1074.726196 367.045044 0.618933
1036.097900 325.057739 0.625647
1010.905457 296.506378 0.531807
984.033569 271.313995 0.679217
