Left hand keypoints:
1116.803467 441.500153 0.623593
1056.473999 413.920990 0.607372
1011.657837 391.512909 0.636417
994.420898 351.867859 0.662095
1008.210449 312.222809 0.284762
1022.000061 362.210052 0.483496
992.697205 327.736115 0.566604
972.012817 303.604340 0.743440
947.881042 272.577759 0.827734
1049.579224 343.249390 0.738450
1020.276367 288.091064 0.851945
996.144592 251.893402 0.929498
977.183899 212.248352 0.903174
1077.158325 329.459808 0.782286
1061.645142 276.025177 0.827198
1047.855469 236.380127 0.895932
1030.618530 198.458771 0.828254
1104.737549 319.117615 0.864211
1106.461304 265.682983 0.851267
1104.737549 229.485321 0.899095
1101.290161 196.735077 0.939882
