Left hand keypoints:
1254.326538 515.954163 0.235735
1220.449951 436.244385 0.631210
1216.464478 330.628998 0.772674
1264.290283 246.933762 0.822473
1334.036255 211.064377 0.748961
1290.195923 276.824921 0.395222
1345.992798 195.122437 0.491665
1371.898438 141.318359 0.420971
1383.854858 145.303848 0.084575
1332.043579 302.730591 0.562018
1363.927490 193.129684 0.321243
1381.862183 145.303848 0.145113
1517.368652 145.303848 0.026355
1377.876709 324.650757 0.630257
1453.600952 213.057129 0.684561
1493.455811 163.238541 0.413039
1523.346924 145.303848 0.072601
1415.738770 356.534668 0.757880
1493.455811 292.766876 0.726026
1541.281616 250.919250 0.781698
1587.114746 213.057129 0.716740
