Left hand keypoints:
1117.732422 438.981293 0.587796
1053.016846 406.623535 0.554541
1012.143921 389.593140 0.502336
998.519653 352.126251 0.460789
1027.471313 338.501953 0.184484
1025.768311 367.453613 0.440522
993.410522 340.204987 0.511386
972.974060 304.441162 0.814683
945.725403 273.786438 0.860584
1051.313843 348.720184 0.669689
1024.065186 295.925964 0.806196
998.519653 256.756042 0.913489
972.974060 215.883087 0.862141
1078.562500 333.392822 0.730355
1063.235107 273.786438 0.775075
1049.610840 234.616516 0.843845
1030.877441 200.555725 0.846223
1107.514160 319.768494 0.830575
1107.514160 265.271240 0.824188
1107.514160 229.507401 0.896408
1100.702026 192.040527 0.888914
