Left hand keypoints:
1117.447510 443.070404 0.632434
1061.075928 410.614044 0.555571
1020.078430 390.115326 0.676453
996.163269 349.117828 0.727525
1009.829102 308.120361 0.442930
1023.494934 366.200104 0.504602
994.455017 333.743774 0.594551
970.539856 302.995667 0.758596
943.208191 273.955780 0.829377
1050.826538 347.409607 0.732883
1021.786682 292.746307 0.818471
994.455017 255.165268 0.930358
970.539856 215.876022 0.837959
1078.158203 333.743774 0.795197
1062.784180 273.955780 0.783450
1049.118286 236.374756 0.869985
1032.036011 200.501968 0.841538
1105.489868 321.786194 0.887716
1107.198120 265.414642 0.832548
1105.489868 227.833618 0.888999
1102.073364 195.377289 0.889725
