Left hand keypoints:
1113.134033 438.653870 0.661112
1055.915649 406.468536 0.549831
1013.001953 386.799744 0.650219
998.697327 345.674072 0.611477
1011.213867 306.336456 0.378257
1018.366150 359.978638 0.475912
987.968872 329.581390 0.618139
968.300110 300.972229 0.786658
939.690918 272.363068 0.893840
1050.551514 345.674072 0.680694
1016.578064 290.243774 0.820723
995.121216 254.482315 0.865639
970.088196 215.144714 0.891224
1077.372559 331.369476 0.757224
1057.703735 274.151123 0.832794
1043.399170 233.025436 0.862855
1027.306519 200.840118 0.887503
1105.981689 317.064880 0.847622
1107.769775 261.634613 0.802354
1102.405640 227.661224 0.828128
1098.829468 190.111679 0.930553
