Left hand keypoints:
1171.459351 633.561035 0.296511
1121.830933 545.510437 0.321816
1077.005127 457.459839 0.443871
1109.023560 425.441437 0.100198
1145.844727 379.014740 0.105707
1115.427246 353.400024 0.057821
1120.229980 346.996338 0.074975
1142.642822 322.982544 0.085465
1149.046509 318.179779 0.037086
1168.257568 374.211975 0.040971
1168.257568 351.799103 0.015215
1171.459351 340.592651 0.025909
1160.252930 377.413818 0.008144
1200.276001 385.418427 0.030031
1176.262207 355.000946 0.008186
1233.895264 457.459839 0.009985
1235.496216 460.661682 0.012513
1246.702637 390.221191 0.040921
1264.312744 363.005554 0.019751
1261.110962 358.202789 0.022124
1237.097168 460.661682 0.011852
